smiles,smiles_emb,pIC50,norm_pIC50,stand_pIC50,FGs,num_FG
COc1ccccc1-c1nc(N)nc2c1C(=O)c1ccccc1-2,"[32, 1, 9, 2, 3, 2, 2, 2, 2, 2, 3, 23, 2, 3, 11, 2, 5, 15, 6, 11, 2, 4, 2, 3, 1, 5, 8, 9, 6, 2, 3, 2, 2, 2, 2, 2, 3, 23, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.49,0.6648199445983382,0.38899343123066177,"[2, 12, 15, 17, 24, 22]",6
Cn1c(=O)c2c(ncn2C)n(C)c1=O,"[32, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 2, 5, 11, 2, 11, 4, 1, 6, 11, 5, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",4.32,-0.21329639889196667,-2.241267407150565,"[2, 7, 13, 15, 19, 26]",6
Nc1nc2c(cnn2CCN2CCc3ncncc3C2)c2nc(-c3ccco3)nn12,"[32, 15, 2, 3, 11, 2, 4, 2, 5, 2, 11, 11, 4, 1, 1, 15, 4, 1, 1, 2, 14, 11, 2, 11, 2, 2, 14, 1, 4, 6, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 11, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.21,0.8642659279778397,0.9864028330081018,"[1, 4, 10, 11, 15, 21, 23, 32, 40, 41, 44]",11
Cn1c(-c2ccco2)nc2c(NC(=O)Nc3ccccc3)ncnc21,"[32, 1, 11, 3, 2, 5, 23, 2, 4, 2, 2, 2, 17, 4, 6, 11, 2, 4, 2, 5, 15, 1, 5, 8, 9, 6, 15, 2, 14, 2, 2, 2, 2, 2, 14, 6, 11, 2, 11, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.24,0.5955678670360113,0.1815596111690508,"[2, 11, 12, 18, 20, 21, 24, 33, 37]",9
Cn1cc2c(nc(N3CCCC3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 14, 1, 1, 1, 1, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.88,0.4958448753462605,-0.1171450897196692,"[2, 35, 9, 12, 20, 22, 30, 31]",8
CCN(CC)CCOc1ccc(CCN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)cc1,"[32, 1, 1, 15, 5, 1, 1, 6, 1, 1, 9, 2, 3, 2, 2, 2, 5, 1, 1, 15, 4, 1, 1, 1, 11, 14, 2, 4, 11, 2, 4, 2, 14, 2, 5, 8, 9, 6, 11, 5, 1, 6, 2, 5, 8, 9, 6, 11, 4, 1, 6, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.25,0.32132963988919677,-0.6398783162749286,"[3, 10, 19, 24, 28, 36, 38, 45, 47]",9
O=C(Nc1nc(O)nc2nc(-c3ccco3)nn12)c1ccccc1,"[32, 9, 8, 1, 5, 15, 2, 3, 11, 2, 5, 9, 6, 11, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 11, 3, 4, 6, 2, 3, 2, 2, 2, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.76,0.18559556786703602,-1.0464486035956864,"[1, 3, 5, 8, 11, 13, 16, 24, 25, 28]",10
COc1ccc(CNc2ncc(C(=O)O)c3nc(-c4ccco4)nn23)cc1OC,"[32, 1, 9, 2, 3, 2, 2, 2, 5, 1, 15, 2, 4, 11, 2, 2, 5, 1, 5, 8, 9, 6, 9, 6, 2, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 11, 4, 14, 6, 2, 2, 3, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.27,0.04986149584487527,-1.4530188909164439,"[2, 10, 13, 17, 20, 22, 26, 34, 38, 35, 44]",11
CCC(O)Cc1nc(N)c2nc(-n3nccn3)n(C)c2n1,"[32, 1, 1, 1, 5, 9, 6, 1, 2, 3, 11, 2, 5, 15, 6, 2, 4, 11, 2, 5, 23, 11, 14, 11, 2, 2, 11, 14, 6, 11, 5, 1, 6, 2, 4, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.19,0.5817174515235459,0.1400728471567288,"[5, 10, 13, 17, 25, 20, 21, 26, 33]",9
COc1ccc(CNc2nc(N)c3nc(-c4ccco4)sc3n2)cc1,"[32, 1, 9, 2, 3, 2, 2, 2, 5, 1, 15, 2, 4, 11, 2, 5, 15, 6, 2, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 7, 2, 14, 11, 4, 6, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.73,0.4542936288088645,-0.24160538175663532,"[2, 10, 13, 16, 20, 28, 29, 33]",8
CN1CCN(c2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1,"[32, 1, 15, 3, 1, 1, 15, 5, 2, 4, 11, 2, 14, 11, 11, 5, 1, 6, 2, 2, 14, 2, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 11, 4, 14, 6, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.11,0.005540166204986278,-1.5857765357558742,"[2, 6, 10, 13, 14, 23, 31, 32, 35]",9
Cc1sccc1NC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,"[32, 1, 2, 3, 7, 2, 2, 2, 3, 15, 1, 5, 8, 9, 6, 15, 2, 3, 11, 2, 4, 11, 11, 5, 1, 6, 2, 2, 4, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 11, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.39,0.3601108033240997,-0.5237153770404268,"[4, 13, 15, 9, 10, 18, 21, 22, 31, 39, 40, 43]",12
COCCNc1ncc2c(n1)n(-c1cccc(OC)c1)c(=O)n2Cc1c(F)cccc1F,"[32, 1, 9, 1, 1, 15, 2, 3, 11, 2, 2, 4, 2, 5, 11, 3, 6, 11, 5, 23, 2, 3, 2, 2, 2, 2, 5, 9, 1, 6, 2, 3, 6, 2, 5, 8, 9, 6, 11, 4, 1, 2, 3, 2, 5, 16, 6, 2, 2, 2, 2, 3, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.97,0.5207756232686981,-0.04246891449748937,"[2, 5, 8, 14, 17, 25, 33, 36, 43, 50]",10
c1coc(-c2nc3[nH]ccc3cc2-c2ccncn2)c1,"[32, 2, 3, 2, 17, 2, 5, 23, 2, 4, 11, 2, 14, 10, 11, 12, 13, 2, 2, 2, 14, 2, 2, 4, 23, 2, 4, 2, 2, 11, 2, 11, 4, 6, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.21,0.31024930747922447,-0.6730677274847864,"[4, 8, 11, 25, 28]",5
Cn1c(=O)c2c(ncn2C)n(C)c1=O,"[32, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 2, 5, 11, 2, 11, 4, 1, 6, 11, 5, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",4.6,-0.13573407202216076,-2.0089415286815613,"[2, 7, 13, 15, 19, 26]",6
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)N3CCC(c4cccc(C(F)(F)F)c4)CC3)sc12,"[32, 1, 1, 15, 5, 1, 5, 1, 6, 8, 9, 6, 2, 3, 2, 2, 2, 5, 9, 1, 6, 2, 4, 11, 2, 5, 15, 1, 5, 8, 9, 6, 15, 14, 1, 1, 1, 5, 2, 21, 2, 2, 2, 2, 5, 1, 5, 16, 6, 5, 16, 6, 16, 6, 2, 21, 6, 1, 1, 14, 6, 7, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.62,0.42382271468144056,-0.33287626258374436,"[3, 5, 10, 61, 18, 23, 27, 30, 32, 26, 47, 50, 52]",13
Cc1ccc2c(O)cc(-c3ccccc3)nc2n1,"[32, 1, 2, 3, 2, 2, 2, 4, 2, 5, 9, 6, 2, 2, 5, 23, 2, 14, 2, 2, 2, 2, 2, 14, 6, 11, 2, 4, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.26,0.32409972299168976,-0.6315809634724644,"[26, 10, 22]",3
Cc1ccc(-c2nc(N)c3nc(-c4ccccc4)sc3n2)o1,"[32, 1, 2, 3, 2, 2, 2, 5, 23, 2, 4, 11, 2, 5, 15, 6, 2, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 2, 2, 21, 6, 7, 2, 14, 11, 4, 6, 17, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.65,0.7091412742382274,0.5217510760700929,"[9, 12, 16, 27, 31, 32]",6
CCCCn1cc2c(nc(NC(=O)Nc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)n1,"[32, 1, 1, 1, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 15, 2, 14, 2, 2, 2, 21, 2, 5, 2, 14, 6, 9, 1, 9, 21, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.42,0.36842105263157904,-0.4988233186330333,"[53, 5, 12, 15, 16, 19, 21, 33, 34, 35, 40, 38, 48, 49]",14
CC(O)Cn1c(Br)nc2c(N)ncnc21,"[32, 1, 1, 5, 9, 6, 1, 11, 3, 2, 5, 18, 6, 11, 2, 4, 2, 5, 15, 6, 11, 2, 11, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.96,0.24099722991689757,-0.8805015475463974,"[4, 7, 11, 12, 17, 19, 22]",7
Cn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,"[32, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 1, 2, 14, 2, 2, 2, 2, 21, 2, 2, 2, 2, 2, 14, 21, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.09,0.554016620498615,0.057099319132083964,"[2, 49, 9, 13, 16, 12, 34, 36, 44, 45]",10
CNC(=O)c1cnc(NC(=O)Nc2ccccc2)n2nc(-c3ccco3)nc12,"[32, 1, 15, 1, 5, 8, 9, 6, 2, 3, 2, 11, 2, 5, 15, 1, 5, 8, 9, 6, 15, 2, 4, 2, 2, 2, 2, 2, 4, 6, 11, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.24,0.8725761772853188,1.0112948914154947,"[2, 3, 6, 11, 14, 15, 18, 20, 30, 32, 40, 41]",12
Oc1cc(-c2ccccc2)nc2nc(F)ccc12,"[32, 9, 2, 3, 2, 2, 5, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 11, 2, 4, 11, 2, 5, 16, 6, 2, 2, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.77,0.46537396121883656,-0.20841597054677827,"[1, 14, 18, 21]",4
CCCCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 1, 1, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 1, 2, 14, 2, 2, 2, 2, 2, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.4,0.362880886426593,-0.5154180242379618,"[5, 46, 12, 15, 16, 19, 31, 33, 41, 42]",10
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccccc5)CC4)cc3)[nH]c2c1=O,"[32, 1, 1, 1, 11, 3, 2, 5, 8, 9, 6, 10, 11, 12, 13, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 5, 22, 5, 8, 9, 6, 5, 8, 9, 6, 15, 21, 1, 1, 15, 5, 1, 2, 24, 2, 2, 2, 2, 2, 24, 6, 1, 1, 21, 6, 2, 2, 14, 6, 10, 11, 12, 13, 2, 4, 2, 3, 8, 9, 0, 0, 0, 33]",6.32,0.3407202216066484,-0.5817968466576774,"[56, 4, 62, 9, 12, 15, 27, 30, 24, 25, 38]",11
Cn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 1, 2, 14, 2, 2, 2, 5, 23, 2, 21, 2, 2, 2, 2, 2, 21, 6, 2, 2, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.71,0.4487534626038782,-0.2582000873615646,"[2, 53, 9, 13, 16, 12, 39, 36, 48, 49]",10
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(CCN)cc4)cc3)cc2n(C)c1=O,"[32, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 10, 11, 12, 13, 2, 5, 23, 2, 14, 2, 2, 2, 5, 9, 1, 1, 5, 8, 9, 6, 15, 2, 21, 2, 2, 2, 5, 1, 1, 15, 6, 2, 2, 21, 6, 2, 2, 14, 6, 2, 2, 4, 11, 5, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.78,0.46814404432132983,-0.20011861774431328,"[55, 2, 7, 12, 21, 24, 25, 26, 38, 50]",10
Cn1c(-c2ccc(F)cc2)nc2c(NC3CCCC3)ncnc21,"[32, 1, 11, 3, 2, 5, 23, 2, 4, 2, 2, 2, 5, 16, 6, 2, 2, 4, 6, 11, 2, 4, 2, 5, 15, 1, 14, 1, 1, 1, 1, 14, 6, 11, 2, 11, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.62,0.14681440443213306,-1.1626115428301882,"[2, 11, 16, 22, 30, 34]",6
C=CCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,"[32, 1, 8, 1, 1, 9, 2, 3, 2, 2, 2, 5, 1, 1, 1, 11, 4, 11, 2, 2, 14, 2, 4, 11, 2, 5, 15, 6, 11, 4, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 14, 4, 6, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.05,0.8199445983379505,0.8536451881686706,"[1, 3, 5, 15, 17, 23, 26, 28, 30, 38, 39]",11
Cn1ncc2nc(N)n3nc(-c4ccco4)nc3c21,"[32, 1, 11, 3, 11, 2, 2, 4, 11, 2, 5, 15, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 14, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.44,0.9279778393351801,1.1772419474647828,"[2, 4, 8, 11, 13, 15, 23, 24]",8
CCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccco2)c1=O,"[32, 1, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 2, 5, 11, 2, 5, 1, 2, 14, 2, 2, 2, 7, 14, 6, 11, 4, 1, 6, 11, 5, 1, 2, 4, 2, 2, 2, 17, 4, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.08,0.5512465373961221,0.04880196632961971,"[3, 8, 14, 23, 26, 30, 38, 44]",8
Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 1, 2, 14, 2, 2, 2, 2, 2, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.37,0.3545706371191137,-0.5403100826453553,"[2, 43, 9, 13, 16, 12, 28, 30, 38, 39]",10
Cc1cccc(-n2nc(N)c(C(=O)CCc3ccccc3)n2)c1,"[32, 1, 2, 3, 2, 2, 2, 2, 5, 23, 11, 4, 11, 2, 5, 15, 6, 2, 5, 1, 5, 8, 9, 6, 1, 1, 2, 14, 2, 2, 2, 2, 2, 14, 6, 11, 4, 6, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.6,0.4182825484764543,-0.3494709681886736,"[32, 9, 10, 13, 17, 19]",6
CCCCc1nc2[nH]cnc2c2nc(-c3ccc(OC)cc3)nn12,"[32, 1, 1, 1, 1, 2, 3, 11, 2, 4, 10, 11, 12, 13, 2, 11, 2, 4, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 5, 9, 1, 6, 2, 2, 14, 6, 11, 11, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.05,0.2659279778393352,-0.8058253723242176,"[7, 11, 14, 18, 27, 33, 34]",7
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3OC)c3cnc(NC4CC4)nc32)c1,"[32, 1, 9, 2, 3, 2, 2, 2, 2, 5, 23, 11, 4, 2, 5, 8, 9, 6, 11, 5, 1, 2, 14, 2, 5, 16, 6, 2, 2, 2, 2, 14, 9, 1, 6, 2, 14, 2, 11, 2, 5, 15, 1, 21, 1, 1, 21, 6, 11, 2, 14, 4, 6, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.22,0.8670360110803328,0.9947001858105661,"[2, 10, 13, 16, 23, 30, 37, 39, 45]",9
COc1ccc(Nc2nc(N)nc(CSc3nnc(N)s3)n2)cc1,"[32, 1, 9, 2, 3, 2, 2, 2, 5, 15, 2, 4, 11, 2, 5, 15, 6, 11, 2, 5, 1, 22, 2, 14, 11, 11, 2, 5, 15, 6, 7, 14, 6, 11, 4, 6, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",4.85,-0.06648199445983387,-1.8015077086199502,"[2, 9, 12, 15, 17, 21, 24, 25, 28, 30, 33]",11
N=C(N)c1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,"[32, 15, 8, 1, 5, 15, 6, 2, 3, 2, 2, 2, 5, 1, 1, 1, 11, 4, 11, 2, 2, 14, 2, 4, 11, 2, 5, 15, 6, 11, 4, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 14, 4, 6, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.36,0.9058171745152355,1.1108631250450671,"[1, 3, 5, 16, 18, 24, 27, 29, 31, 39, 40]",11
Cn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 1, 9, 2, 14, 2, 2, 2, 5, 19, 6, 2, 2, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.41,0.6426592797783935,0.3226146088109462,"[2, 47, 9, 13, 16, 12, 19, 26, 30, 33, 42, 43]",12
CCCn1c(=O)c2[nH]c(-c3cnn(-c4cccnc4)c3)nc2n(CC)c1=O,"[32, 1, 1, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 10, 11, 12, 13, 2, 5, 23, 2, 14, 2, 11, 11, 5, 23, 2, 21, 2, 2, 2, 11, 2, 21, 6, 2, 14, 6, 11, 2, 4, 11, 5, 1, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.51,0.39335180055401664,-0.42414714341085347,"[4, 9, 14, 20, 22, 29, 32, 36, 44]",9
Cc1ccc2c(N(C)C)cc(-c3ccccc3)nc2n1,"[32, 1, 2, 3, 2, 2, 2, 4, 2, 5, 15, 5, 1, 6, 1, 6, 2, 2, 5, 23, 2, 14, 2, 2, 2, 2, 2, 14, 6, 11, 2, 4, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.16,0.019390581717451606,-1.5442897717435522,"[26, 30, 10]",3
Cn1cc2c(nc(N3CCOCC3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 14, 1, 1, 9, 1, 1, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.78,0.1911357340720223,-1.029853897990757,"[2, 36, 9, 12, 16, 21, 23, 31, 32]",9
COc1ccc(NC(=O)Nc2nc3nn(CCC(C)C)cc3c3nc(-c4ccco4)nn23)cc1,"[32, 1, 9, 2, 3, 2, 2, 2, 5, 15, 1, 5, 8, 9, 6, 15, 2, 4, 11, 2, 14, 11, 11, 5, 1, 1, 1, 5, 1, 6, 1, 6, 2, 2, 14, 2, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 11, 4, 14, 6, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.19,0.5817174515235459,0.1400728471567288,"[2, 13, 15, 9, 10, 18, 21, 22, 37, 45, 46, 49]",12
COc1ccc(C2CCOCC2)c2oc(NC(=O)c3ccnc(N4CCOCC4)c3)nc12,"[32, 1, 9, 2, 3, 2, 2, 2, 5, 1, 4, 1, 1, 9, 1, 1, 4, 6, 2, 4, 17, 2, 5, 15, 1, 5, 8, 9, 6, 2, 14, 2, 2, 11, 2, 5, 15, 21, 1, 1, 9, 1, 1, 21, 6, 2, 14, 6, 11, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.6,0.6952908587257618,0.4802643120577701,"[2, 13, 20, 24, 27, 23, 33, 36, 40, 48]",10
