smiles,smiles_emb,pIC50,norm_pIC50,stand_pIC50,FGs,num_FG
COc1ccc(NC(=O)Nc2nc3nn(CC=C(C)C)cc3c3nc(-c4ccco4)nn23)cc1,"[32, 1, 9, 2, 3, 2, 2, 2, 5, 15, 1, 5, 8, 9, 6, 15, 2, 4, 11, 2, 14, 11, 11, 5, 1, 1, 8, 1, 5, 1, 6, 1, 6, 2, 2, 14, 2, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 11, 4, 14, 6, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.99,0.285919540229885,-0.8556094891390038,"[2, 13, 15, 9, 10, 18, 21, 22, 25, 27, 38, 46, 47, 50]",14
CCn1cnc2c(N)ncnc21,"[32, 1, 1, 11, 3, 2, 11, 2, 4, 2, 5, 15, 6, 11, 2, 11, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.66,0.23850574712643677,-1.1294221316203303,"[3, 6, 11, 13, 15]",5
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 1, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 15, 2, 14, 2, 2, 2, 5, 9, 1, 6, 2, 2, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.85,0.40948275862068956,-0.1420371481270627,"[4, 49, 11, 14, 15, 18, 20, 27, 34, 36, 44, 45]",12
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCc3ccncc3)ccc1C2=O,"[32, 15, 2, 3, 11, 2, 5, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 2, 4, 2, 5, 11, 3, 6, 23, 2, 3, 2, 2, 5, 15, 1, 1, 2, 14, 2, 2, 11, 2, 2, 14, 6, 2, 2, 2, 3, 1, 4, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",9.05,0.7255747126436781,1.6833804684151144,"[1, 4, 19, 27, 35, 43, 44]",7
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)n4ccc(N)n4)cc3)cc2n(CCC)c1=O,"[32, 1, 1, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 10, 11, 12, 13, 2, 5, 23, 2, 14, 2, 2, 2, 5, 9, 1, 1, 5, 8, 9, 6, 11, 21, 2, 2, 2, 5, 15, 6, 11, 21, 6, 2, 2, 14, 6, 2, 2, 4, 11, 5, 1, 1, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.58,0.5143678160919539,0.46366960645284155,"[55, 4, 9, 14, 23, 27, 28, 37, 26, 36, 48]",11
Nc1nc2c(cnn2CCc2ccc(-c3cnccn3)cc2)c2nc(-c3ccco3)nn12,"[32, 15, 2, 3, 11, 2, 4, 2, 5, 2, 11, 11, 4, 1, 1, 2, 4, 2, 2, 2, 5, 23, 2, 14, 2, 11, 2, 2, 11, 14, 6, 2, 2, 4, 6, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 11, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",9.05,0.7255747126436781,1.6833804684151144,"[1, 4, 10, 11, 24, 27, 35, 44, 45, 46]",10
CC(=O)Nc1cc(N2CCCC2C)nc(-n2nc(C)cc2C)n1,"[32, 1, 1, 5, 8, 9, 6, 15, 2, 3, 2, 2, 5, 15, 4, 1, 1, 1, 1, 4, 1, 6, 11, 2, 5, 23, 11, 4, 11, 2, 5, 1, 6, 2, 2, 4, 1, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.55,0.5100574712643677,0.43877754804544805,"[2, 5, 7, 13, 22, 26, 25, 36]",8
CCOc1cccc2cc(-c3ccccc3)c(=O)oc12,"[32, 1, 1, 9, 2, 3, 2, 2, 2, 2, 4, 2, 2, 5, 23, 2, 14, 2, 2, 2, 2, 2, 14, 6, 2, 5, 8, 9, 6, 17, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",4.26,0.03735632183908043,-2.291051523965352,"[24, 3, 27]",3
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCC1,"[32, 9, 8, 1, 5, 15, 2, 3, 2, 2, 5, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 11, 2, 5, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 11, 3, 6, 1, 3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.75,0.3951149425287356,-0.22501067615170678,"[1, 3, 5, 18, 30]",5
Nc1c(C(=O)Nc2ccc([N+](=O)[O-])cc2)sc2nc3c(cc12)CCCC3,"[32, 15, 2, 3, 2, 5, 1, 5, 8, 9, 6, 15, 2, 4, 2, 2, 2, 5, 10, 15, 25, 13, 5, 8, 9, 6, 10, 9, 23, 13, 6, 2, 2, 4, 6, 7, 2, 4, 11, 2, 14, 2, 5, 2, 2, 3, 4, 6, 1, 1, 1, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",4.82,0.11781609195402301,-1.826399767027343,"[1, 6, 9, 11, 19, 20, 24, 31, 35]",9
Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(CNN3CCCCC3)ccc1C2=O,"[32, 15, 2, 3, 11, 2, 5, 23, 2, 4, 2, 2, 2, 5, 16, 6, 2, 2, 4, 6, 2, 4, 2, 5, 11, 3, 6, 23, 2, 3, 2, 2, 5, 1, 15, 15, 14, 1, 1, 1, 1, 1, 14, 6, 2, 2, 2, 3, 1, 4, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.0,0.5747126436781609,0.8121584241563479,"[1, 4, 12, 22, 31, 33, 45, 46]",8
Cn1c(=O)c2c(nc3n2CCN(CCCc2ccc(Cl)cc2)C3)n(C)c1=O,"[32, 1, 11, 3, 2, 5, 8, 9, 6, 2, 4, 2, 5, 11, 2, 14, 11, 4, 1, 1, 15, 5, 1, 1, 1, 2, 4, 2, 2, 2, 5, 19, 6, 2, 2, 4, 6, 1, 14, 6, 11, 5, 1, 6, 2, 3, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",6.64,0.37931034482758613,-0.3162815569788159,"[2, 7, 13, 16, 20, 31, 38, 45]",8
CCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,"[32, 1, 1, 1, 11, 3, 2, 2, 4, 2, 5, 11, 2, 5, 15, 1, 5, 8, 9, 6, 15, 2, 14, 2, 2, 2, 2, 5, 19, 6, 2, 14, 6, 11, 14, 11, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 4, 14, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.91,0.2744252873563218,-0.9219883115587194,"[4, 48, 11, 14, 15, 18, 20, 28, 31, 34, 43, 44]",12
Cc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1,"[32, 1, 2, 3, 2, 2, 2, 2, 5, 1, 15, 1, 5, 8, 9, 6, 2, 4, 2, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 2, 5, 15, 6, 11, 4, 6, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.59,0.6594827586206895,1.3017022395017497,"[11, 14, 10, 26, 27, 31, 33]",7
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C(F)(F)F)n1,"[32, 1, 2, 3, 2, 2, 5, 23, 2, 4, 11, 11, 2, 5, 15, 6, 11, 2, 4, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 2, 2, 5, 1, 5, 16, 6, 5, 16, 6, 16, 6, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.46,0.6408045977011495,1.1938366530697126,"[8, 10, 12, 14, 30, 32, 34, 37]",8
Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,"[32, 1, 2, 3, 2, 2, 5, 1, 11, 4, 11, 11, 2, 14, 2, 5, 23, 2, 21, 2, 2, 2, 17, 21, 6, 11, 2, 5, 15, 6, 11, 2, 14, 4, 6, 2, 2, 2, 3, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",9.2,0.747126436781609,1.8078407604520799,"[8, 10, 11, 21, 22, 26, 28, 37]",8
Nc1nc2c(cnn2CCc2ccc3nc(CN4CCOCC4)ccc3c2)c2nc(-c3ccco3)nn12,"[32, 15, 2, 3, 11, 2, 4, 2, 5, 2, 11, 11, 4, 1, 1, 2, 4, 2, 2, 2, 14, 11, 2, 5, 1, 15, 21, 1, 1, 9, 1, 1, 21, 6, 2, 2, 2, 14, 2, 4, 6, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 11, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",8.64,0.6666666666666666,1.3431890035140723,"[1, 4, 51, 52, 55, 10, 11, 21, 25, 29, 43]",11
O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3c(Br)cc(Br)cc3Br)cc2c2nc(-c3ccco3)nn12,"[32, 9, 8, 1, 5, 15, 2, 3, 2, 2, 2, 2, 5, 19, 6, 2, 3, 6, 15, 2, 3, 11, 2, 4, 11, 11, 5, 1, 1, 2, 14, 2, 5, 18, 6, 2, 2, 5, 18, 6, 2, 2, 14, 18, 6, 2, 2, 4, 2, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 11, 3, 4, 0, 0, 0, 0, 0, 0, 0, 33]",5.44,0.20689655172413796,-1.3119638932745477,"[1, 3, 5, 16, 57, 58, 60, 13, 20, 23, 25, 32, 37, 41, 47]",15
Nc1nc(NCCCc2ccccc2)nc2sc(-c3ccco3)nc12,"[32, 15, 2, 3, 11, 2, 5, 15, 1, 1, 1, 2, 4, 2, 2, 2, 2, 2, 4, 6, 11, 2, 4, 7, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",7.24,0.46551724137931033,0.1815596111690508,"[1, 4, 7, 20, 23, 31, 32]",7
CC(C)(C)OC(=O)NCCNc1nc(NCCNC(=O)OC(C)(C)C)n2nc(-c3ccco3)nc2n1,"[32, 1, 1, 5, 1, 6, 5, 1, 6, 9, 1, 5, 8, 9, 6, 15, 1, 1, 15, 2, 3, 11, 2, 5, 15, 1, 1, 15, 1, 5, 8, 9, 6, 9, 1, 5, 1, 6, 5, 1, 6, 1, 6, 11, 4, 11, 2, 5, 23, 2, 14, 2, 2, 2, 17, 14, 6, 11, 2, 4, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",5.36,0.19540229885057472,-1.3783427156942634,"[53, 54, 58, 9, 10, 13, 15, 18, 21, 24, 27, 28, 31, 33, 43, 45]",16
CCOC(=O)c1nc(NC(=O)c2ccc(F)cc2)nc2nn(C)cc12,"[32, 1, 1, 9, 1, 5, 8, 9, 6, 2, 3, 11, 2, 5, 15, 1, 5, 8, 9, 6, 2, 4, 2, 2, 2, 5, 16, 6, 2, 2, 4, 6, 11, 2, 4, 11, 11, 5, 1, 6, 2, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",4.94,0.13505747126436785,-1.7268315333977697,"[3, 4, 7, 11, 14, 15, 18, 26, 32, 35, 36]",11
Nc1nc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)nc2sc3c(c12)CCCC3,"[32, 15, 2, 3, 11, 2, 5, 23, 2, 4, 7, 2, 5, 15, 1, 5, 8, 9, 6, 2, 14, 2, 2, 2, 17, 14, 6, 11, 2, 4, 23, 2, 4, 2, 2, 2, 2, 2, 4, 6, 11, 2, 4, 7, 2, 14, 2, 5, 2, 3, 4, 6, 1, 1, 1, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]",4.84,0.12068965517241376,-1.8098050614224144,"[1, 4, 8, 13, 14, 11, 23, 24, 36, 40]",10
