smiles,pIC50
NC(=O)C1CCN(CCC(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)CC1,7.1
Nc1nc(NC2CCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12,5.82
CCC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,7.09
CCOC(=O)c1sc(SCc2ccccc2)c2c1CCCC2=O,4.14
Nc1nc(-c2ccco2)c2nnn(Cc3c(F)cccc3F)c2n1,8.72
COc1ccccc1-c1cc(C(=O)NCc2ncccc2C)nc(N)n1,7.52
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(NS(C)(=O)=O)cc3)sc12,7.34
CNc1nc(NCc2ccccc2)n2nc(-c3ccco3)nc2n1,6.76
CC(C)c1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,5.29
Cn1c(-c2ccccc2)nc2c(NC3CCCC3)ncnc21,6.3
CC1CCCCN1C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,7.21
COc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,9.05
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)=O)cc4)cc3)[nH]c2n(CCC)c1=O,6.95
COc1cnc(N2CCOCC2)c2sc(NC(=O)c3ccc(F)cc3)nc12,8.3
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccccc3)nc2-c2ccc(C)cc2)sc2c1CCCC2,4.55
Nc1nc(N2CCN(C(=O)c3ccccc3)CC2)nc2nc(-c3ccco3)nn12,6.46
COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3cccc(F)c3)nc12,8.33
COc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,6.42
Nc1cccc2c1nc(NC(=O)C(c1ccccc1)c1ccccc1)c1nn(-c3ccccc3)c(=O)n12,6.2
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(O)cc5)CC4)cc3)cc2n(C)c1=O,6.21
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,8.96
C=CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.75
CC(C)c1nc(N)c2nc(-n3nccn3)n(C)c2n1,6.32
Nc1nc(NCc2cccs2)nc2sc(-c3ccccc3)nc12,7.44
Cc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,6.96
c1ccc(Nc2[nH]c3ccccc3c3nc(C4CCCC4)nc2-3)cc1,5.5
CCCc1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,6.11
Cc1nn(Cc2ccccc2)c(=O)c2ncn3nc(-c4ccsc4)cc3c12,5.13
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4cccnc4)nc32)c1,7.18
O=C(Nc1nc(-c2ccccc2)c(-c2ncon2)s1)c1ccccc1,6.48
CC(C)CCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.8
CN(C)c1ccc2c(O)cc(-c3ccccc3)nc2n1,5.64
Cc1ccc(COC(=O)c2nn(-c3ccccc3)nc2N)cc1,6.82
CCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,7.52
Nc1nc(-c2nccs2)nc(-c2nccs2)c1Br,7.92
Nc1nc(NCCCCCNC(=O)c2ccc(S(=O)(=O)F)cc2)nc2nc(-c3ccco3)nn12,9.21
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4noc(-c5ccccc5)n4)c3)nc2n(CCC)c1=O,5.75
Cc1sccc1NC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.39
CCCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,7.92
COC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,6.78
COc1ccc(-c2cc(N)cc3nc(-c4ccco4)oc23)cc1OC,7.05
Nc1nc2ccccc2n2c(=O)n(-c3cccc(F)c3)nc12,7.14
COc1cccc2c(C(=O)NCc3cccc(CO)n3)nc(N)nc12,8.34
CNC(=O)c1cnc(N)n2nc(-c3ccco3)nc12,7.82
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NC4CCCC4)cc3)nc2n(CCCOC)c1=O,7.02
CCc1cc2c(=O)c(-c3nc(C)cs3)coc2cc1OCC(=O)OC(C)C,7.82
O=C(CCN1C(=O)c2ccccc2C1=O)Nc1nc2ccccc2s1,5.3
Cc1ccc2c(O)ccnc2n1,5.75
N#Cc1c(N)nc(SCc2cccc(C(=O)O)c2)c(C#N)c1-c1ccco1,6.24
COc1ccc(NC(=O)Nc2nc3ccccc3n3c(=O)c(-c4ccccc4)nn23)cc1,6.58
COCCOc1ccc(N2CCN(CCN(C)c3cc4nc(-c5cccc(C#N)c5)nn4c(N)n3)CC2)cc1,9.15
CC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,7.61
Cn1c2ccccc2n2c(=O)c(-c3ccco3)nnc12,5.58
Nc1nc(-c2ccco2)c2ncn(Cc3cccc(C(=O)O)c3)c2n1,5.39
O=C(Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12)C1CCCC1,5.6
Cn1c(-c2ccccc2)nc2c(NC3CCCCC3)ncnc21,6.28
CCc1cc2c(=O)c(-c3csc(C)n3)coc2cc1O,7.3
Cn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)[nH]c2n(C)c1=O,7.49
CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(F)cc5)CC4)cc3)[nH]c2c1=O,7.04
CCCn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1,6.52
COc1ccc(CCNc2cc3nc(-c4ccco4)nn3c(N)n2)cc1,8.24
CCN1CCN(C(=O)c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,7.83
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,6.97
Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccco4)cc3)cc2n(C)c1=O,7.74
COc1cccc(-n2c(NC(=O)c3cccc(C#N)c3)nc3cc(C(=O)N4CCCCC4)cnc32)c1,6.49
Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.37
CC(=O)Nc1cc(N2CCN(C)CC2)nc(-n2nc(C)cc2C)n1,5.73
N#Cc1cccc(-c2nc(N)c3cc(CN4CCCC(F)(F)C4)sc3n2)c1,7.41
COCCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,9.22
CCNc1cc2nc(NCc3cccnc3)nc(C(=O)c3cccs3)c2s1,5.61
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(F)cc5)CC4)cc3)cc21,6.33
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)c(F)c3)nc12,8.19
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.59
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(Cc5ccccc5)CC4)cc3)c(O)c2n(CCC)c1=O,7.04
Nc1cc(NC(=O)CN2CCCCC2)cc2nc(-c3ccco3)oc12,6.6
Nc1nc2c(cnn2Cc2ccc(C3(C(F)(F)F)N=N3)cc2)c2nc(-c3ccco3)nn12,5.82
Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1,6.83
Cc1cccc(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)n1,8.6
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(C)c5)CC4)cc3)[nH]c2c1=O,6.72
CNc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12,7.53
Cc1nc(-c2nc(N(C)C)nc3ccsc23)sc1C,8.18
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN)c3)nc(-c3ccc(C)o3)n2)n1,9.15
COc1cccc(-c2n[nH]c(Cc3ccc(Cl)c(Cl)c3)n2)c1,7.4
CC(C)n1cc2c(Cl)nc(NC(=O)c3ccc(F)cc3)nc2n1,5.8
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3c(=O)n(Cc5cccc(Cl)c5)nc43)CC2)c(F)c1,7.81
Cc1cccc(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)n1,8.6
Cc1csc(-c2c(C)oc3cc(O)ccc3c2=O)n1,5.1
Nc1nc(NCCc2cccnc2)nc2sc(-c3ccco3)nc12,9.62
Cn1c(=O)c2c(ncn2C)n(C)c1=O,4.63
COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N(C)C(C)C)cnc21,7.89
Cc1csc(-c2nc(N)c3cc(CN4CCOCC4)sc3n2)n1,6.68
COc1cc(OCC(=O)N2CCN(c3ccccc3)CC2)ccc1-c1cc2c([nH]1)c(=O)n(C)c(=O)n2C,5.15
CCCn1c(=O)c2c(nnn2C2CCCCC2O)n(CCC)c1=O,4.87
Nc1cc(C(=O)N2CCCC2)cc2nc(-c3ccc(Br)o3)nn12,8.05
COc1ccc(NC(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,6.6
CC(=O)Oc1ccc(-n2nc3c(=O)[nH]c4ccccc4n3c2=O)cc1,5.01
Cn1c(-c2cccc(F)c2)nc2c(N)nc(C#CC(C)(C)O)nc21,8.04
CCN(CC)C(=O)C1CCCN(C(=O)c2cc(N)n3nc(-c4ccc(Br)o4)nc3c2)C1,8.1
Nc1nc(-c2cccs2)nc2sc(CN3CCOCC3)cc12,6.9
Nc1nc(C(=O)NCc2cccc(Cl)c2)cc(-c2ccco2)n1,8.43
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(C(C)C)n2)o1,5.76
CC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.59
O=C(Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12)C(c1ccccc1)c1ccccc1,6.49
CCCn1c(=O)c2[nH]c(-c3ccc(N)cc3)cc2n(CCC)c1=O,6.79
Nc1nc(-c2ccccc2)cn2c(=O)n(-c3ccc([N+](=O)[O-])cc3)nc12,6.4
Cc1cn2c(NC3CCCC3)nc(-c3ccccc3)nc2n1,5.39
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CCC)c1=O,6.07
Nc1nc(-c2ccc(NC(=O)CCN3CCOCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,8.44
CC(C)CCn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,7.79
CCc1nn(CC)c(=O)c2cc(-c3ccccc3)sc12,5.5
Cn1c(-c2ccco2)nc2c(NC(=O)C(c3ccccc3)c3ccccc3)ncnc21,7.23
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)cc2n(CCC)c1=O,7.1
CC(=O)Nc1cc(-c2cccc(N3CCC(O)CC3)n2)nc(-n2nc(C)cc2C)n1,7.66
Cn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1,6.23
COc1cccc(Cn2ncc3c(-c4ccco4)nc(N)nc32)c1,8.7
CCC(=O)Nc1nc(-c2ccccc2F)cc(-c2ccccc2F)n1,6.37
COc1ccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)cc1,7.1
CCCc1cc2c(=O)c(-c3nc(C)cs3)coc2cc1OC(C)=O,8.5
COc1ccc(-c2nc3c4cn(CCc5ccccc5)nc4nc(N)n3n2)cc1,5.85
CC(=O)Nc1cc(-c2ccccc2)nc(-n2nc(C)cc2C)n1,7.06
Nc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.66
CCOC(=O)c1nc2c(N)nc3ccc(Cl)cc3n2n1,5.31
O=C(Nc1cnc(-c2ccncc2)c(-c2ccco2)n1)C1CCCC1,6.84
COC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NCc1ccccc1,5.12
Cc1ccc(C(=O)c2nc(N)nc3ccsc23)s1,6.66
c1coc(-c2ccc3nc(-c4ccco4)cn3c2)c1,5.79
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,6.65
CCCOc1cc(NC(C)=O)nc(SC)n1,5.95
CCCCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,7.62
CC(=O)Nc1cc(-c2cccc(N(C)C)n2)nc(-n2nc(C)cc2C)n1,9.21
Cn1cc2c(nc(NC(=O)Nc3ccoc3)n3nc(-c4ccco4)nc23)n1,6.4
Nc1nc(-c2ccco2)c2ncn(CCc3ccccc3)c2n1,6.57
Cc1cc(C)n(-c2nc(Nc3ccccn3)cc(N3CCc4ccccc4C3)n2)n1,7.19
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(F)cc3)nn12,6.24
CCCn1c(=O)c2[nH]c(-c3ccc(OC(C)C(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.62
Oc1cc(-c2ccccc2)nc2nc(Cl)ccc12,6.35
Cn1cc2c(nc(NC(=O)Cc3ccc4ccccc4c3)n3nc(-c4ccco4)nc23)n1,7.11
CCCCn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,7.0
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)O)cc2)c2nc(-c3ccco3)nn12,7.0
N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccccc1,7.97
N#Cc1c(N)nc(SCc2cccc(C(N)=O)c2)c(C#N)c1-c1ccco1,7.17
CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1cnco1,6.55
CCCn1cnc2c(N)nc(NCCc3ccccc3)nc21,6.13
Oc1c(-c2ccco2)nnc2nc3ccccc3n12,7.48
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CCC)c1=O,6.4
Nc1nc(-c2ccc(Cl)o2)nc2sc(CN3CCCC3)cc12,7.65
CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,9.11
Nc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,6.8
CN(C)CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccc(F)cc3)c1C2=O,7.43
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.33
Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Br)n(C)c1=O,6.12
O=C(COc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.4
Nc1nc(NCC2CCN(CC(=O)NCc3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,7.24
Cn1cc2c(nc(Cl)n3nc(-c4ccco4)nc23)n1,4.52
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(CCC)c1=O,6.64
CCCCc1nc2[nH]ncc2c2nc(-c3cccc(Cl)c3)nn12,6.12
Nc1nc(-c2ccc(Cl)o2)nc2sc(CN3CCCC(F)(F)C3)cc12,8.04
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,8.96
CCNc1nc(-c2ccco2)c2sccc2n1,7.24
CCOC(=O)c1nc(NC(=O)Cc2ccccc2)nc2nn(CC(C)(C)C)cc12,5.24
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(CN4CCCC4=O)cc3)sc12,7.57
Cn1cc2c(nc(NC(=O)Nc3ccc4ccccc4n3)n3nc(-c4ccco4)nc23)n1,6.09
CC(C)CCn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,8.69
CCCCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,9.92
COc1ccc(OC(C)(C)C(=O)Nc2nc3c(OC)ccc(N4CCOCC4)c3s2)cc1OC,7.72
CCCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.83
O=c1[nH]c2cc(-c3ccncn3)c(-c3ccco3)nc2[nH]1,6.11
O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1,8.18
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccc(C)cc3)nc2N(C)C)sc(C(=O)OC)c1C,4.58
COCCNc1nc2ccccc2n2nc(-c3ccco3)nc12,5.51
Cn1c(=O)c2c(ncn2C)n(C)c1=O,4.94
CN1CCN(NCc2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,8.03
Nc1nc(-c2cccc(O)c2)nc2sc(-c3ccco3)nc12,8.79
Cc1noc(-c2sc(NC(=O)CC(C)C)nc2-c2ccccc2)n1,7.32
Nc1nc(-c2ncco2)nc2sc(Cc3ccccc3)cc12,8.33
O=C(Nc1ccc(-c2ccncc2)c(-c2cncs2)n1)C1CC1,6.09
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(S(C)(=O)=O)cc3)nc(-c3ccccn3)n2)n1,9.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,4.63
N#Cc1c(NCc2ccccc2)nc(SCCO)c(C#N)c1-c1ccco1,6.34
Cn1nc(-c2cnc3ccc(F)cn23)c2ccc(C(=O)N3CCCCCCC3)cc21,8.52
COc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1,8.21
CNc1ncc(C(=O)OC(C)C)c2nc(-c3ccco3)nn12,7.06
Nc1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.26
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(-c3cncnc3)c2n1,6.8
Nc1nc(NCc2cccnc2)nc2sc(-c3ccco3)nc12,10.96
Nc1nc(-c2ccco2)nc2sc(CNC3CC3)cc12,7.44
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,4.5
CCC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,7.07
CN1CCN(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccco3)n2)CC1,6.99
Cn1c(-c2cccc(F)c2)nc2c(N)nc(C#CC3(O)CCCCC3)nc21,7.8
COc1cccc2cc(C(=O)NCC(O)c3ccccc3)c(=N)oc12,6.3
Cn1c(=O)n(CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,10.15
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(C)c1=O,6.97
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,6.7
CCOC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1N1CCN(C)CC1,5.67
N#Cc1cccc(-c2nc(Nc3cccnc3)sc2-n2cncn2)c1,5.59
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,5.93
Nc1nc2c(cnn2CCN2CCc3ccccc3C2)c2nc(-c3ccco3)nn12,8.39
COc1cc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCC(=O)Nc1ccc(Br)cc1,7.09
N#Cc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,7.14
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(c5ccc(OC)cc5)CC4)cc3)cc21,6.4
O=C(Nc1cnc(-c2ccncc2)c(-c2cnco2)n1)C1CC1,6.2
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(CC#N)cc4)cc3)cc2n(CCC)c1=O,7.4
Nc1nc(-n2cccn2)nc(N2CCC2)c1Br,7.48
CCCCn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,8.5
CC(=O)Nc1cc(-c2cc(O)cc(F)c2)nc(-n2nc(C)cc2C)n1,8.7
CC(C)n1cc(-c2ncc(N)nc2-c2ccc(F)cc2)ccc1=O,5.75
CCc1ccccc1-c1cc(C(=O)NCc2ncccc2C)nc(N)n1,6.97
CCCCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.94
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)cc2n(C)c1=O,5.91
CCOC(=O)c1cnc(NCCOC)n2nc(-c3ccco3)nc12,6.54
CCc1nc(-c2cccc(C)n2)c2sccc2n1,7.92
Cn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.84
CCOC(=O)c1cnc(NNc2ccccc2)n2nc(-c3ccco3)nc12,7.38
C#CCn1c(=O)c2c(nc3n2CCCN3Cc2cccc(OC)c2)n(C)c1=O,6.49
Fc1cccc(F)c1Nc1nc2c(N3CCCC3)ncnc2s1,5.65
O=C(Nc1nc2ccccc2c(=O)s1)c1ccc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)cc1,7.35
CCCn1c(=O)n(C)c(=O)c2c1ncn2C,4.97
CCCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,7.47
CCN1CCN(c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,7.94
Nc1nc2c(c3nn(Cc4ccccc4)c(=O)n13)CCc1ccccc1-2,9.3
N#Cc1c(NC(=O)C2CC2)nc(-c2ccccc2)nc1-c1ccccc1,7.3
Cn1c(=O)c2nc[nH]c2n(C)c1=O,5.77
Nc1nc2cn(CCCc3ccccc3)nc2c2nc(-c3ccco3)nn12,7.96
O=C(c1ccc(F)cc1)c1c[nH]c(C(=O)NCCCn2ccnc2)c1,5.33
O=C(Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12)c1ccccc1,5.99
CCn1nnc(-c2sc(NC(=O)C3CC3)nc2-c2ccccc2)n1,7.11
CCOC(=O)c1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.4
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(-c2ccccc2)n1,7.01
Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccccn3)nc12,6.72
CC(C)c1nc(-c2nccs2)c2sccc2n1,8.85
Nc1nc(-n2cccn2)nc(N2CCCCC2)c1Br,7.85
CC(C)n1cc(-c2ncc(N)nc2-c2ccc(F)cc2)ccc1=O,8.74
Nc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,6.52
Cn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.0
O=C(Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12)c1ccccc1,5.99
CCCn1c(=O)c2nc(-c3cnn(CCc4ccccc4)c3)[nH]c2n(CCC)c1=O,6.24
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,7.48
Cc1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,6.54
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,9.54
C#CCCCCC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.82
Cc1ccc(-c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)cn1,9.22
CCCn1c(=O)c2nc(-c3ccc(OCC(N)=O)cc3)[nH]c2n(CCC)c1=O,6.77
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,6.6
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(OC)nc4)cc3)cc2n(CCC)c1=O,6.97
O=C(CN1CCCCC1)Nc1ccc2oc(-c3ccco3)nc2c1,6.0
COc1ccc(N2CCN(C(=O)COc3ccc(-c4cc5c([nH]4)c(=O)n(C)c(=O)n5C)cc3)CC2)cc1,6.77
Nc1nc2c(cnn2CCCc2ccc3c(c2)OCO3)c2nc(-c3ccco3)nn12,8.1
N#Cc1cccc(-c2nc(N)c3cc(CN4CCC(F)CC4)sc3n2)c1,7.26
Cc1cc(C)nc(NC(=N)NCCc2c[nH]c3ccccc23)n1,6.4
Cn1c(-n2nccn2)nc2c(N)nccc21,7.29
Cc1ccc2c(O)c(C(=O)NN3CCOCC3)cnc2n1,5.06
Nc1nc(C(=O)NCc2ccncc2)nc(-c2ccco2)n1,6.38
COc1ccc(NC(=O)Nc2nc3cn(CCc4ccccc4)nc3c3nc(-c4ccco4)nn23)cc1,6.17
Nc1nc(-c2cccs2)nc2sc(CN3CCCC3)cc12,6.96
CC(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,7.05
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,9.1
CCCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.93
Nc1nc(-c2ccco2)c2cc[nH]c2n1,6.62
Nc1nc(-c2ccco2)c2cnn(Cc3cccc([N+](=O)[O-])c3)c2n1,8.4
O=c1oc2c(O)c(O)ccc2cc1-c1ccsc1,4.83
Cc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)nc1,9.0
Nc1nc2c(cnn2CCN2CCN(c3ccc(O)cc3)CC2)c2nc(-c3ccco3)nn12,8.89
Cc1[nH]c2nc3ccccc3n2c(=O)c1CCOC(=O)C1CCCCC1,5.6
Nc1nc(-c2ccco2)nc2sc(CN3CCC(F)CC3)cc12,7.71
COC(C)COc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.8
COc1cccc2c(C(=O)NCc3cccc(C(C)C)n3)nc(N)nc12,9.7
Cn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,6.71
CC(=O)N(C(C)=O)c1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,5.78
CCCn1c(=O)c2nc(-c3cnn(Cc4cc(Cl)ccc4Cl)c3)[nH]c2n(CCC)c1=O,7.16
Nc1nc(NCCN2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,7.07
COc1cccc(-c2nc(Cc3ccc(C)c(C)c3)n[nH]2)c1,7.7
Nc1nc(-n2cccn2)nc(NC2CC2)c1Br,7.75
Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,7.17
Cc1cc(C)n(-c2nc(Nc3cnccn3)cc(-n3cccn3)n2)n1,7.37
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,5.22
CN(C)c1nc(-c2ccoc2)c2sccc2n1,6.13
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCN3CCOCC3)ccc1C2=O,8.36
